date,open,high,low,close,Volume
6/1/2005,119.2582746,119.2582746,116.5883132,117.4783003,28720
7/1/2005,118.3682874,118.3682874,114.8083389,116.5883132,33181
10/1/2005,116.5883132,117.4783003,114.8083389,114.8083389,28771
11/1/2005,114.8083389,115.6983261,113.9183518,114.8083389,18924
12/1/2005,115.6983261,116.5883132,114.8083389,115.6983261,17272
13/1/2005,115.6983261,116.5883132,114.8083389,114.8083389,17941
14/1/2005,115.6983261,116.5883132,114.8083389,116.5883132,9978
17/1/2005,118.3682874,118.3682874,117.4783003,117.4783003,15181
18/1/2005,117.4783003,118.3682874,116.5883132,117.4783003,10605
19/1/2005,118.3682874,118.3682874,115.6983261,116.5883132,18560
20/1/2005,115.6983261,116.5883132,114.8083389,115.6983261,11771
21/1/2005,116.5883132,116.5883132,114.8083389,114.8083389,14357
24/1/2005,115.6983261,115.6983261,114.8083389,114.8083389,8482
25/1/2005,114.8083389,115.6983261,113.9183518,114.8083389,15714
26/1/2005,117.4783003,117.4783003,114.8083389,115.6983261,31766
27/1/2005,116.5883132,117.4783003,113.0283647,113.0283647,42295
28/1/2005,113.9183518,114.8083389,113.0283647,113.0283647,22149
31/1/2005,113.0283647,114.8083389,113.0283647,113.0283647,20071
1/2/2005,113.0283647,114.8083389,113.0283647,113.9183518,11451
2/2/2005,114.8083389,115.6983261,113.9183518,113.9183518,18612
3/2/2005,114.8083389,115.6983261,113.9183518,114.8083389,13148
4/2/2005,115.6983261,115.6983261,113.9183518,114.8083389,9530
7/2/2005,115.6983261,117.4783003,115.6983261,117.4783003,30220
8/2/2005,118.3682874,118.3682874,117.4783003,118.3682874,16193
9/2/2005,118.3682874,119.2582746,117.4783003,117.4783003,12933
10/2/2005,118.3682874,119.2582746,117.4783003,118.3682874,16030
11/2/2005,118.3682874,118.3682874,115.6983261,116.5883132,23764
14/2/2005,116.5883132,117.4783003,115.6983261,116.5883132,13887
15/2/2005,117.4783003,118.3682874,117.4783003,118.3682874,13006
16/2/2005,118.3682874,119.2582746,117.4783003,118.3682874,12913
17/2/2005,119.2582746,119.2582746,117.4783003,117.4783003,14167
18/2/2005,116.5883132,119.2582746,116.5883132,118.3682874,12295
21/2/2005,118.3682874,119.2582746,116.5883132,116.5883132,12722
22/2/2005,117.4783003,119.2582746,116.5883132,118.3682874,22277
24/2/2005,118.3682874,120.1482617,117.4783003,118.3682874,46452
25/2/2005,120.1482617,121.0382488,119.2582746,119.2582746,33363
28/2/2005,120.1482617,121.0382488,118.3682874,120.1482617,22355
1/3/2005,119.2582746,120.1482617,118.3682874,118.3682874,14395
2/3/2005,117.4783003,118.3682874,114.8083389,115.6983261,31781
3/3/2005,115.6983261,116.5883132,114.8083389,115.6983261,9379
4/3/2005,115.6983261,116.5883132,115.6983261,116.5883132,9838
7/3/2005,117.4783003,118.3682874,116.5883132,118.3682874,11539
8/3/2005,118.3682874,118.3682874,115.6983261,115.6983261,16886
9/3/2005,115.6983261,116.5883132,114.8083389,116.5883132,11501
10/3/2005,115.6983261,116.5883132,114.8083389,116.5883132,12738
11/3/2005,116.5883132,116.5883132,114.8083389,115.6983261,9466
14/3/2005,115.6983261,115.6983261,112.1383776,112.1383776,22672
15/3/2005,113.0283647,113.9183518,111.2483904,112.1383776,17125
16/3/2005,112.1383776,113.9183518,111.2483904,113.9183518,12728
17/3/2005,113.9183518,114.8083389,113.0283647,114.8083389,7326
18/3/2005,113.9183518,114.8083389,113.9183518,113.9183518,8462
21/3/2005,114.8083389,114.8083389,113.0283647,113.9183518,7655
22/3/2005,113.0283647,113.0283647,111.2483904,112.1383776,28757
23/3/2005,111.2483904,112.1383776,111.2483904,112.1383776,11250
24/3/2005,111.2483904,112.1383776,110.3584033,110.3584033,20384
25/3/2005,111.2483904,112.1383776,110.3584033,112.1383776,8629
28/3/2005,112.1383776,112.1383776,111.2483904,111.2483904,1018900
29/3/2005,111.2483904,112.1383776,109.4684162,109.4684162,1751800
30/3/2005,109.4684162,110.3584033,108.5784291,108.5784291,2075600
31/3/2005,111.2483904,112.1383776,109.4684162,111.2483904,1737800
1/4/2005,111.0171048,113.7925324,111.0171048,113.7925324,1786400
4/4/2005,111.0171048,112.8673899,111.0171048,111.9422474,1994500
5/4/2005,111.9422474,112.8673899,111.0171048,111.9422474,1425800
7/4/2005,112.8673899,112.8673899,111.0171048,111.9422474,1399700
8/4/2005,111.9422474,111.9422474,111.0171048,111.0171048,867200
11/4/2005,111.0171048,113.7925324,111.0171048,113.7925324,1451900
12/4/2005,114.717675,115.6428175,112.8673899,113.7925324,913400
18/4/2005,111.9422474,112.8673899,111.0171048,111.9422474,2217200
19/4/2005,111.0171048,111.9422474,111.0171048,111.9422474,1035900
20/4/2005,112.8673899,113.7925324,111.9422474,111.9422474,1151500
21/4/2005,111.9422474,112.8673899,111.0171048,111.0171048,522100
22/4/2005,111.9422474,111.9422474,111.0171048,111.0171048,838100
25/4/2005,111.0171048,111.9422474,109.1668197,109.1668197,2178200
26/4/2005,109.1668197,109.1668197,106.3913921,106.3913921,3364900
27/4/2005,107.3165347,109.1668197,105.4662496,108.2416772,2469400
28/4/2005,108.2416772,108.2416772,103.6159645,105.4662496,5301600
29/4/2005,104.541107,104.541107,103.6159645,104.541107,1824200
3/5/2005,104.541107,108.2416772,104.541107,107.3165347,1014900
4/5/2005,107.3165347,110.0919623,107.3165347,109.1668197,1778500
6/5/2005,110.0919623,111.9422474,110.0919623,111.0171048,2491000
9/5/2005,111.0171048,111.9422474,109.1668197,109.1668197,2411100
10/5/2005,110.0919623,111.0171048,109.1668197,109.1668197,506100
11/5/2005,109.1668197,110.0919623,108.2416772,109.1668197,1171000
12/5/2005,109.1668197,110.0919623,108.2416772,108.2416772,740800
13/5/2005,108.2416772,108.2416772,105.4662496,106.3913921,3574000
16/5/2005,106.3913921,107.3165347,105.4662496,105.4662496,994700
17/5/2005,106.3913921,106.3913921,103.6159645,105.4662496,2156500
18/5/2005,105.4662496,107.3165347,105.4662496,107.3165347,484300
19/5/2005,108.2416772,111.0171048,108.2416772,109.1668197,2239000
20/5/2005,110.0919623,110.0919623,108.2416772,108.2416772,411900
24/5/2005,108.2416772,109.1668197,107.3165347,108.2416772,713800
25/5/2005,108.2416772,109.1668197,107.3165347,107.3165347,615200
26/5/2005,107.3165347,107.3165347,104.541107,106.3913921,2042100
27/5/2005,107.3165347,107.3165347,105.4662496,106.3913921,799400
30/5/2005,107.3165347,107.3165347,106.3913921,107.3165347,167900
31/5/2005,107.3165347,107.3165347,105.4662496,107.3165347,1200200
1/6/2005,106.3913921,107.3165347,106.3913921,107.3165347,451800
2/6/2005,107.3165347,108.2416772,106.3913921,107.3165347,835200
3/6/2005,108.2416772,109.1668197,107.3165347,107.3165347,932600
6/6/2005,107.3165347,109.1668197,107.3165347,109.1668197,1268000
7/6/2005,109.1668197,109.1668197,108.2416772,108.2416772,758100
8/6/2005,109.1668197,110.0919623,108.2416772,110.0919623,1256900
9/6/2005,110.0919623,110.0919623,107.3165347,108.2416772,828500
10/6/2005,108.2416772,108.2416772,106.3913921,107.3165347,1962500
13/6/2005,107.3165347,107.3165347,106.3913921,106.3913921,388400
14/6/2005,107.3165347,109.1668197,107.3165347,109.1668197,1613800
15/6/2005,110.0919623,110.0919623,109.1668197,110.0919623,664400
16/6/2005,110.0919623,110.0919623,108.2416772,108.2416772,932400
17/6/2005,109.1668197,110.0919623,109.1668197,110.0919623,1068100
20/6/2005,110.0919623,110.0919623,108.2416772,108.2416772,865000
21/6/2005,109.1668197,109.1668197,108.2416772,108.2416772,1261800
22/6/2005,108.2416772,108.2416772,105.4662496,105.4662496,3811300
23/6/2005,105.4662496,107.3165347,105.4662496,106.3913921,2898700
24/6/2005,106.3913921,107.3165347,106.3913921,106.3913921,663700
27/6/2005,106.3913921,107.3165347,106.3913921,106.3913921,340000
28/6/2005,107.3165347,107.3165347,106.3913921,106.3913921,1304600
29/6/2005,106.3913921,107.3165347,105.4662496,105.4662496,588400
30/6/2005,106.3913921,106.3913921,105.4662496,105.4662496,883600
4/7/2005,105.4662496,105.4662496,103.6159645,105.4662496,2376700
5/7/2005,105.4662496,105.4662496,104.541107,104.541107,262600
6/7/2005,104.541107,105.4662496,103.6159645,103.6159645,1179500
7/7/2005,102.690822,102.690822,99.91539433,99.91539433,4058000
8/7/2005,99.91539433,101.7656794,98.99025179,101.7656794,2023100
11/7/2005,103.6159645,103.6159645,100.8405369,100.8405369,942400
12/7/2005,101.7656794,103.6159645,100.8405369,101.7656794,1177000
13/7/2005,102.690822,104.541107,102.690822,104.541107,1005200
14/7/2005,105.4662496,105.4662496,103.6159645,103.6159645,989300
15/7/2005,104.541107,104.541107,101.7656794,101.7656794,669600
18/7/2005,101.7656794,102.690822,100.8405369,101.7656794,1209000
19/7/2005,101.7656794,102.690822,99.91539433,99.91539433,1119300
20/7/2005,100.8405369,101.7656794,99.91539433,100.8405369,954800
21/7/2005,101.7656794,101.7656794,100.8405369,101.7656794,559400
25/7/2005,102.690822,103.6159645,101.7656794,102.690822,704100
26/7/2005,102.690822,103.6159645,102.690822,103.6159645,742000
27/7/2005,104.541107,107.3165347,103.6159645,106.3913921,2171200
28/7/2005,107.3165347,107.3165347,105.4662496,105.4662496,1633100
29/7/2005,105.4662496,107.3165347,105.4662496,107.3165347,1145400
1/8/2005,107.3165347,107.3165347,105.4662496,106.3913921,651000
2/8/2005,107.3165347,109.1668197,107.3165347,108.2416772,2337500
3/8/2005,109.1668197,109.1668197,107.3165347,108.2416772,1537900
4/8/2005,109.1668197,109.1668197,108.2416772,108.2416772,1286800
5/8/2005,108.2416772,109.1668197,108.2416772,109.1668197,1379300
8/8/2005,108.9279426,109.8834508,107.9724343,108.9279426,1657500
9/8/2005,108.9279426,108.9279426,107.016926,107.016926,1396000
10/8/2005,107.9724343,108.9279426,106.0614177,107.016926,1592900
11/8/2005,107.016926,107.016926,106.0614177,106.0614177,1128900
15/8/2005,106.0614177,106.0614177,104.1504012,105.1059095,2266800
16/8/2005,105.1059095,106.0614177,104.1504012,105.1059095,969400
17/8/2005,104.1504012,104.1504012,102.2393847,103.1948929,4252100
18/8/2005,104.1504012,106.0614177,102.2393847,105.1059095,1972000
19/8/2005,106.0614177,107.016926,105.1059095,107.016926,1335100
22/8/2005,107.016926,107.9724343,106.0614177,107.9724343,1075400
23/8/2005,108.9279426,109.8834508,107.9724343,108.9279426,2559700
24/8/2005,107.9724343,108.9279426,107.9724343,107.9724343,1080100
25/8/2005,108.9279426,108.9279426,107.9724343,107.9724343,1500600
26/8/2005,107.9724343,108.9279426,107.016926,108.9279426,1019000
29/8/2005,108.9279426,108.9279426,107.016926,107.016926,697400
30/8/2005,107.9724343,108.9279426,107.016926,107.9724343,657400
31/8/2005,107.9724343,108.9279426,107.016926,108.9279426,887700
1/9/2005,108.9279426,111.7944674,108.9279426,110.8389591,2883900
2/9/2005,111.7944674,111.7944674,109.8834508,109.8834508,1396800
5/9/2005,110.8389591,111.7944674,109.8834508,110.8389591,1529700
6/9/2005,111.7944674,112.7499756,110.8389591,111.7944674,2238600
7/9/2005,112.7499756,112.7499756,109.8834508,110.8389591,1478600
8/9/2005,110.8389591,111.7944674,110.8389591,111.7944674,924500
9/9/2005,112.7499756,112.7499756,110.8389591,111.7944674,1025600
12/9/2005,112.7499756,112.7499756,110.8389591,110.8389591,1077500
13/9/2005,110.8389591,110.8389591,108.9279426,108.9279426,1896100
14/9/2005,108.9279426,109.8834508,107.9724343,108.9279426,1572000
15/9/2005,108.9279426,108.9279426,107.016926,107.9724343,2023300
16/9/2005,107.9724343,107.9724343,107.016926,107.9724343,977200
19/9/2005,107.9724343,108.9279426,107.016926,107.9724343,1161600
20/9/2005,107.9724343,109.8834508,107.9724343,108.9279426,1766700
21/9/2005,109.8834508,110.8389591,108.9279426,109.8834508,1477800
22/9/2005,109.8834508,109.8834508,108.9279426,109.8834508,536400
23/9/2005,109.8834508,110.8389591,109.8834508,109.8834508,629800
26/9/2005,110.8389591,111.7944674,109.8834508,110.8389591,1774600
27/9/2005,111.7944674,112.7499756,111.7944674,112.7499756,2062800
28/9/2005,111.7944674,112.7499756,110.8389591,110.8389591,1144000
29/9/2005,111.7944674,111.7944674,110.8389591,110.8389591,575300
30/9/2005,111.7944674,111.7944674,110.8389591,111.7944674,594200
3/10/2005,109.8834508,110.8389591,107.9724343,108.9279426,2583700
4/10/2005,108.9279426,109.8834508,107.9724343,109.8834508,1027600
5/10/2005,109.8834508,110.8389591,108.9279426,109.8834508,834100
6/10/2005,109.8834508,110.8389591,108.9279426,109.8834508,805600
7/10/2005,109.8834508,110.8389591,108.9279426,109.8834508,601200
10/10/2005,110.8389591,110.8389591,109.8834508,110.8389591,675600
11/10/2005,110.8389591,111.7944674,109.8834508,110.8389591,571500
12/10/2005,110.8389591,111.7944674,109.8834508,110.8389591,999700
13/10/2005,109.8834508,110.8389591,108.9279426,109.8834508,399900
14/10/2005,109.8834508,110.8389591,108.9279426,109.8834508,643600
17/10/2005,109.8834508,109.8834508,107.9724343,107.9724343,905100
18/10/2005,107.9724343,108.9279426,107.9724343,107.9724343,413200
19/10/2005,107.016926,107.9724343,105.1059095,105.1059095,1458300
20/10/2005,106.0614177,107.016926,105.1059095,106.0614177,526100
21/10/2005,104.1504012,106.0614177,103.1948929,105.1059095,1980300
25/10/2005,106.0614177,106.0614177,103.1948929,103.1948929,1391600
26/10/2005,103.1948929,106.0614177,103.1948929,105.1059095,1174200
27/10/2005,106.0614177,106.0614177,104.1504012,104.1504012,513900
28/10/2005,104.1504012,105.1059095,104.1504012,105.1059095,148300
31/10/2005,105.1059095,105.1059095,104.1504012,104.1504012,540400
1/11/2005,105.1059095,107.9724343,105.1059095,107.016926,1244000
2/11/2005,109.8834508,109.8834508,107.016926,109.8834508,2204500
3/11/2005,110.8389591,111.7944674,109.8834508,111.7944674,1426900
4/11/2005,110.8389591,111.7944674,109.8834508,111.7944674,784600
7/11/2005,109.8834508,110.8389591,108.9279426,109.8834508,463300
8/11/2005,109.8834508,109.8834508,108.9279426,109.8834508,508600
9/11/2005,109.8834508,109.8834508,108.9279426,109.8834508,346700
10/11/2005,108.9279426,109.8834508,108.9279426,109.8834508,1736400
11/11/2005,108.9279426,110.8389591,108.9279426,109.8834508,227500
14/11/2005,109.8834508,109.8834508,108.9279426,109.8834508,249300
15/11/2005,107.9724343,109.8834508,106.0614177,107.016926,2465400
16/11/2005,107.016926,107.9724343,106.0614177,107.016926,538000
17/11/2005,107.016926,108.9279426,107.016926,108.9279426,647800
18/11/2005,107.016926,108.9279426,107.016926,108.9279426,342400
21/11/2005,108.9279426,109.8834508,107.9724343,108.9279426,1265300
22/11/2005,109.8834508,110.8389591,107.9724343,110.8389591,1022500
23/11/2005,109.8834508,110.8389591,108.9279426,110.8389591,1100900
24/11/2005,109.8834508,110.8389591,108.9279426,110.8389591,885900
25/11/2005,109.8834508,109.8834508,108.9279426,109.8834508,152100
28/11/2005,108.9279426,109.8834508,107.9724343,108.9279426,594000
29/11/2005,108.9279426,110.8389591,108.9279426,110.8389591,563400
30/11/2005,109.8834508,110.8389591,109.8834508,110.8389591,1360500
1/12/2005,108.9279426,110.8389591,108.9279426,109.8834508,2754300
2/12/2005,107.9724343,109.8834508,107.016926,107.016926,1428400
6/12/2005,108.9279426,109.8834508,107.016926,108.9279426,2176100
7/12/2005,110.8389591,111.7944674,109.8834508,111.7944674,3086900
8/12/2005,110.8389591,111.7944674,109.8834508,111.7944674,1507600
9/12/2005,110.8389591,112.7499756,110.8389591,111.7944674,1170700
13/12/2005,112.7499756,113.7054839,111.7944674,112.7499756,3172100
14/12/2005,113.7054839,113.7054839,112.7499756,113.7054839,2100600
15/12/2005,114.6609922,114.6609922,112.7499756,113.7054839,896900
16/12/2005,113.7054839,113.7054839,111.7944674,113.7054839,1007300
19/12/2005,113.7054839,114.6609922,112.7499756,114.6609922,1488900
20/12/2005,114.6609922,116.5720087,113.7054839,115.6165004,2600100
21/12/2005,115.6165004,116.5720087,114.6609922,116.5720087,779700
22/12/2005,115.6165004,117.527517,115.6165004,115.6165004,1848700
23/12/2005,115.6165004,117.527517,115.6165004,116.5720087,652700
26/12/2005,116.5720087,117.527517,116.5720087,117.527517,339700
27/12/2005,117.527517,118.4830252,116.5720087,118.4830252,1024100
28/12/2005,117.527517,118.4830252,116.5720087,118.4830252,686100
29/12/2005,117.527517,118.4830252,117.527517,117.527517,1214200
30/12/2005,117.527517,117.527517,115.6165004,116.5720087,1276800
3/1/2006,117.527517,118.4830252,115.6165004,118.4830252,1253700
4/1/2006,120.3940418,120.3940418,118.4830252,120.3940418,4259300
5/1/2006,119.4385335,121.34955,116.5720087,116.5720087,2689200
6/1/2006,116.5720087,118.4830252,115.6165004,117.527517,1428100
9/1/2006,120.3940418,121.34955,118.4830252,121.34955,2753000
10/1/2006,120.3940418,121.34955,119.4385335,119.4385335,1863900
11/1/2006,119.4385335,121.34955,118.4830252,121.34955,1553200
12/1/2006,119.4385335,121.34955,117.527517,119.4385335,1346400
13/1/2006,119.4385335,120.3940418,118.4830252,119.4385335,802000
16/1/2006,118.4830252,118.4830252,116.5720087,117.527517,1182100
17/1/2006,116.5720087,118.4830252,116.5720087,118.4830252,1244400
18/1/2006,115.6165004,118.4830252,113.7054839,115.6165004,3917800
19/1/2006,116.5720087,117.527517,116.5720087,116.5720087,531200
20/1/2006,118.4830252,118.4830252,116.5720087,118.4830252,1166200
23/1/2006,116.5720087,119.4385335,116.5720087,117.527517,925600
24/1/2006,118.4830252,118.4830252,116.5720087,116.5720087,722100
25/1/2006,117.527517,118.4830252,114.6609922,115.6165004,3213800
26/1/2006,116.5720087,117.527517,115.6165004,116.5720087,1414800
27/1/2006,116.5720087,117.527517,115.6165004,116.5720087,1029100
30/1/2006,115.6165004,116.5720087,115.6165004,115.6165004,223100
31/1/2006,116.5720087,117.527517,115.6165004,117.527517,883000
1/2/2006,117.527517,118.4830252,116.5720087,118.4830252,1312900
2/2/2006,117.527517,118.4830252,115.6165004,116.5720087,1654100
3/2/2006,116.5720087,117.527517,115.6165004,116.5720087,879900
6/2/2006,114.6609922,116.5720087,113.7054839,115.6165004,1322500
7/2/2006,115.6165004,116.5720087,114.6609922,115.6165004,628300
8/2/2006,113.7054839,115.6165004,113.7054839,113.7054839,1197400
9/2/2006,114.6609922,115.6165004,113.7054839,115.6165004,911500
10/2/2006,115.6165004,116.5720087,114.6609922,116.5720087,388500
14/2/2006,115.6165004,115.6165004,112.7499756,114.6609922,1700700
15/2/2006,113.7054839,114.6609922,113.7054839,114.6609922,145700
16/2/2006,115.6165004,116.5720087,113.7054839,115.6165004,944800
17/2/2006,115.6165004,116.5720087,114.6609922,114.6609922,635300
20/2/2006,114.6609922,115.6165004,113.7054839,114.6609922,716300
21/2/2006,113.7054839,114.6609922,113.7054839,113.7054839,203100
22/2/2006,113.7054839,114.6609922,113.7054839,113.7054839,302700
23/2/2006,114.6609922,114.6609922,112.7499756,113.7054839,915700
24/2/2006,114.6609922,115.6165004,112.7499756,115.6165004,782100
27/2/2006,115.6165004,116.5720087,114.6609922,116.5720087,804900
28/2/2006,115.6165004,116.5720087,114.6609922,115.6165004,843000
1/3/2006,114.6609922,116.5720087,114.6609922,114.6609922,793300
2/3/2006,117.527517,117.527517,115.6165004,117.527517,1245300
3/3/2006,116.5720087,117.527517,115.6165004,116.5720087,942100
6/3/2006,116.5720087,116.5720087,115.6165004,115.6165004,176200
7/3/2006,115.6165004,116.5720087,113.7054839,113.7054839,1462000
8/3/2006,112.7499756,113.7054839,111.7944674,111.7944674,1360500
9/3/2006,111.7944674,113.7054839,111.7944674,112.7499756,1077300
10/3/2006,112.7499756,113.7054839,112.7499756,112.7499756,490900
13/3/2006,114.6609922,114.6609922,112.7499756,113.7054839,620500
14/3/2006,114.6609922,115.6165004,113.7054839,115.6165004,405400
15/3/2006,115.6165004,116.5720087,114.6609922,116.5720087,605800
16/3/2006,116.5720087,116.5720087,115.6165004,115.6165004,439800
17/3/2006,116.5720087,118.4830252,115.6165004,118.4830252,1111500
20/3/2006,116.5720087,119.4385335,116.5720087,116.5720087,762200
21/3/2006,116.5720087,116.5720087,115.6165004,115.6165004,473800
22/3/2006,113.7054839,115.6165004,113.7054839,113.7054839,1348100
23/3/2006,114.6609922,114.6609922,113.7054839,114.6609922,391200
24/3/2006,114.6609922,115.6165004,113.7054839,114.6609922,325700
27/3/2006,115.6165004,116.5720087,115.6165004,116.5720087,427600
28/3/2006,116.5720087,117.527517,115.6165004,116.5720087,672900
29/3/2006,116.5720087,116.5720087,115.6165004,115.6165004,546200
30/3/2006,116.5720087,117.527517,115.6165004,117.527517,790200
31/3/2006,118.2666831,118.2666831,116.2955718,116.2955718,1439800
3/4/2006,116.2955718,117.2811274,115.3100161,117.2811274,947300
4/4/2006,117.2811274,119.2522388,116.2955718,118.2666831,2050900
5/4/2006,121.2233502,121.2233502,120.2377945,121.2233502,4061900
7/4/2006,121.2233502,121.2233502,120.2377945,120.2377945,1516700
10/4/2006,118.2666831,120.2377945,117.2811274,118.2666831,1344900
11/4/2006,118.2666831,118.2666831,116.2955718,117.2811274,1101300
12/4/2006,116.2955718,117.2811274,115.3100161,117.2811274,2133000
17/4/2006,117.2811274,117.2811274,116.2955718,117.2811274,686700
18/4/2006,118.2666831,119.2522388,117.2811274,119.2522388,1009500
20/4/2006,120.2377945,121.2233502,119.2522388,121.2233502,2473600
21/4/2006,120.2377945,121.2233502,118.2666831,119.2522388,2086100
24/4/2006,118.2666831,119.2522388,117.2811274,118.2666831,638600
25/4/2006,118.2666831,118.2666831,116.2955718,117.2811274,934900
26/4/2006,117.2811274,119.2522388,117.2811274,118.2666831,712200
27/4/2006,119.2522388,119.2522388,118.2666831,119.2522388,437000
28/4/2006,117.2811274,117.2811274,116.2955718,117.2811274,2058100
2/5/2006,116.2955718,117.2811274,116.2955718,116.2955718,558300
3/5/2006,116.2955718,117.2811274,115.3100161,117.2811274,1492500
4/5/2006,117.2811274,118.2666831,115.3100161,115.3100161,618000
8/5/2006,116.2955718,117.2811274,116.2955718,116.2955718,885000
9/5/2006,116.2955718,116.2955718,115.3100161,116.2955718,976700
10/5/2006,115.3100161,116.2955718,114.3244604,115.3100161,1710400
11/5/2006,115.3100161,115.3100161,114.3244604,115.3100161,530800
15/5/2006,113.3389047,114.3244604,111.3677933,111.3677933,2966400
16/5/2006,111.3677933,112.353349,110.3822376,111.3677933,2165400
17/5/2006,112.353349,112.353349,111.3677933,111.3677933,834700
18/5/2006,110.3822376,111.3677933,109.3966819,111.3677933,2161800
19/5/2006,109.3966819,110.3822376,109.3966819,110.3822376,608800
22/5/2006,110.3822376,110.3822376,107.4255705,108.4111262,2339300
23/5/2006,109.3966819,110.3822376,108.4111262,110.3822376,909300
24/5/2006,110.3822376,111.3677933,106.4400148,107.4255705,2682600
25/5/2006,107.4255705,108.4111262,105.4544591,106.4400148,1485700
26/5/2006,109.3966819,110.3822376,108.4111262,110.3822376,1287500
29/5/2006,110.3822376,111.3677933,108.4111262,110.3822376,797600
30/5/2006,110.3822376,110.3822376,108.4111262,108.4111262,1212500
31/5/2006,107.4255705,110.3822376,106.4400148,109.3966819,2259300
1/6/2006,110.3822376,110.3822376,108.4111262,108.4111262,705000
2/6/2006,108.4111262,109.3966819,108.4111262,108.4111262,846500
5/6/2006,108.4111262,108.4111262,107.4255705,108.4111262,103700
6/6/2006,107.4255705,108.4111262,106.4400148,106.4400148,2350200
7/6/2006,106.4400148,106.4400148,104.4689034,105.4544591,1921900
8/6/2006,104.4689034,104.4689034,100.5266807,101.5122364,2417900
9/6/2006,101.5122364,102.4977921,100.5266807,101.5122364,1126900
14/6/2006,98.55556928,99.54112497,96.09168005,96.09168005,5842200
15/6/2006,97.57001359,98.55556928,97.57001359,97.57001359,2484400
16/6/2006,101.5122364,103.4833477,100.5266807,101.5122364,2069100
19/6/2006,101.5122364,102.4977921,100.5266807,101.5122364,1274500
20/6/2006,100.5266807,100.5266807,98.06279143,98.55556928,1382000
21/6/2006,98.55556928,99.54112497,98.55556928,98.55556928,388300
22/6/2006,100.5266807,103.4833477,100.5266807,102.4977921,1327600
23/6/2006,101.5122364,102.4977921,101.5122364,102.4977921,401500
26/6/2006,102.4977921,103.4833477,101.5122364,101.5122364,350100
27/6/2006,102.4977921,103.4833477,101.5122364,102.4977921,415700
28/6/2006,101.5122364,103.4833477,101.5122364,102.4977921,744900
29/6/2006,103.4833477,103.4833477,102.4977921,102.4977921,399500
30/6/2006,104.4689034,107.4255705,103.4833477,105.4544591,2060700
3/7/2006,106.4400148,106.4400148,104.4689034,106.4400148,700400
4/7/2006,106.4400148,108.4111262,106.4400148,108.4111262,697400
5/7/2006,107.4255705,107.4255705,105.4544591,105.4544591,546200
6/7/2006,104.4689034,106.4400148,104.4689034,105.4544591,598800
7/7/2006,106.4400148,106.4400148,104.4689034,104.4689034,804200
10/7/2006,105.4544591,105.4544591,103.4833477,103.4833477,664500
12/7/2006,104.4689034,104.4689034,102.4977921,103.4833477,587000
13/7/2006,103.4833477,103.4833477,101.5122364,101.5122364,954900
14/7/2006,98.55556928,100.5266807,98.55556928,99.54112497,1998300
17/7/2006,98.06279143,99.54112497,98.06279143,98.55556928,970500
18/7/2006,98.55556928,100.5266807,98.55556928,100.5266807,935200
19/7/2006,101.5122364,102.4977921,101.5122364,101.5122364,979600
20/7/2006,103.4833477,104.4689034,102.4977921,103.4833477,1029000
21/7/2006,103.4833477,106.4400148,101.5122364,104.4689034,1343500
24/7/2006,104.4689034,105.4544591,104.4689034,104.4689034,765200
25/7/2006,105.4544591,106.4400148,104.4689034,105.4544591,948700
26/7/2006,105.4544591,107.4255705,104.4689034,106.4400148,1561500
27/7/2006,107.4255705,108.4111262,106.4400148,107.4255705,1326700
28/7/2006,108.4111262,108.4111262,105.4544591,105.4544591,1347700
31/7/2006,106.4400148,107.4255705,104.4689034,104.4689034,922300
1/8/2006,105.4544591,106.4400148,104.4689034,105.4544591,740000
2/8/2006,106.4400148,106.4400148,104.4689034,106.4400148,1526400
3/8/2006,107.4255705,108.4111262,105.4544591,108.4111262,2817400
4/8/2006,108.4111262,108.4111262,107.4255705,108.4111262,1966200
7/8/2006,108.1560413,110.1967213,108.1560413,109.1763813,2801100
8/8/2006,109.1763813,110.1967213,109.1763813,110.1967213,606600
9/8/2006,109.1763813,110.1967213,108.1560413,109.1763813,977400
10/8/2006,109.1763813,109.1763813,107.1357013,107.1357013,998000
11/8/2006,108.1560413,109.1763813,108.1560413,108.1560413,358900
15/8/2006,109.1763813,109.1763813,108.1560413,108.1560413,657500
16/8/2006,109.1763813,110.1967213,108.1560413,108.1560413,1087900
17/8/2006,109.1763813,109.1763813,109.1763813,109.1763813,756800
18/8/2006,109.1763813,110.1967213,109.1763813,109.1763813,1856700
21/8/2006,110.1967213,110.1967213,108.1560413,108.1560413,277700
22/8/2006,108.1560413,109.1763813,107.1357013,109.1763813,736400
23/8/2006,109.1763813,109.1763813,108.1560413,108.1560413,612200
24/8/2006,107.1357013,109.1763813,107.1357013,109.1763813,675100
25/8/2006,108.1560413,109.1763813,108.1560413,108.1560413,842700
28/8/2006,108.1560413,109.1763813,107.1357013,108.1560413,781900
29/8/2006,108.1560413,109.1763813,108.1560413,109.1763813,307200
30/8/2006,109.1763813,109.1763813,108.1560413,109.1763813,395000
31/8/2006,109.1763813,111.2170613,109.1763813,111.2170613,2811700
1/9/2006,111.2170613,112.2374014,110.1967213,111.2170613,1247800
4/9/2006,112.2374014,113.2577414,111.2170613,113.2577414,2245400
5/9/2006,112.2374014,116.3187614,112.2374014,115.2984214,2836900
6/9/2006,115.2984214,116.3187614,115.2984214,116.3187614,776100
